Id;beginn;ende;dauer;sender;titel;typ;text;genre_id;fsk;language;weekday;zusatz;wdh;downloadlink;infolink;programlink;
5516446;04.11.2011 12:50:00;04.11.2011 13:20:00;30;STV;Water Life;Dokumentation;Dokumentation Spanien 2009 27 min, Die Grenzen des Meeres;2416;;de;Fri;Dokumentation Spanien 2009 27 min;03.11.2020 18:25:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516446;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ0Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ0Ng==;
5516443;04.11.2011 12:50:00;04.11.2011 13:00:00;10;TF1;L affiche du jour;MAGAZINE;;2100;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516443;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ0Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ0Mw==;
5533215;04.11.2011 12:50:00;04.11.2011 12:55:00;5;TVPINFO;Pogoda Info;Wetter;;2250;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533215;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIxNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIxNQ==;
5533216;04.11.2011 12:50:00;04.11.2011 13:25:00;35;TVPKULTURA;25 K latek na sekunde Serial telewizyjny;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533216;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIxNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIxNg==;
5538213;04.11.2011 12:50:00;04.11.2011 14:35:00;105;UKFILM4;Murder Most Foul;FILM;Margaret Rutherford dons the tweeds of Miss Marple for the third time after Murder She Said and Murder at the Gallop in this rather contrived adaptation of Mrs McGinty s Dead the second Hercule Poirot case to be reworked as a vehicle for Agatha Christie s spinster sleuth. Having hung a jury during a murder trial Miss M treads the boards with a shambolic theatre company to find the real culprit. Ron Moody spoils the picture with a wildly over-the-top performance as a temperamental thesp but at least director George Pollock sustains the suspense and there is solid support from series regulars Charles Tingwell and Rutherford s real-life husband Stringer Davis.;7100;BBFC:U;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538213;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIxMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIxMw==;
5538212;04.11.2011 12:50:00;04.11.2011 13:50:00;60;UKITV3;Heartbeat;Dramaserie;Jenny falls victim to conmen who have devised an elaborate loan and savings racket to fleece unwitting villagers. Meanwhile Vernon Bernie and David put their literary prowess to the test by entering a poetry competition run by the Ashfordly Gazette. Rural drama starring Sarah Tansey and Geoffrey Hughes.;5302;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538212;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIxMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIxMg==;
5533217;04.11.2011 12:55:00;04.11.2011 13:00:00;5;TVPINFO;Serwis sportowy;Sportnachrichten;;2201;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533217;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIxNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIxNw==;
5538214;04.11.2011 12:55:00;04.11.2011 13:20:00;25;UKCBBC;Lockie Leonard;Animation;Comedy series featuring 12-year-old Australian surf rat Lockie and his family and friends.;8511;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538214;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIxNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIxNA==;
5516448;04.11.2011 12:55:00;04.11.2011 13:55:00;60;VOX;Mieterzoff;Dokumentarreihe;Dokumentarreihe Deutschland;2417;;de;Fri;Dokumentarreihe Deutschland;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516448;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ0OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ0OA==;
5516453;04.11.2011 13:00:00;04.11.2011 13:15:00;15;3sat;ZIB;Nachrichten;;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516453;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1Mw==;
5516456;04.11.2011 13:00:00;04.11.2011 13:20:00;20;ANIXE;Hardy Boys;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516456;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1Ng==;
5516468;04.11.2011 13:00:00;04.11.2011 14:00:00;60;ARD;ZDF Mittagsmagazin;Magazin;;2115;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516468;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2OA==;
5516479;04.11.2011 13:00:00;04.11.2011 17:00:00;240;ARD EINS;EinsExtra Aktuell 2;; Nachrichten im Viertelstundentakt;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516479;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3OQ==;
5516458;04.11.2011 13:00:00;04.11.2011 13:30:00;30;BBC WORLD;GMT;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516458;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1OA==;
5516459;04.11.2011 13:00:00;04.11.2011 13:30:00;30;BIBELTV;Worship;Musik und Besinnliches;;4250;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516459;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1OQ==;
5516466;04.11.2011 13:00:00;04.11.2011 13:45:00;45;BR ALPHA;alpha Forum: Baerbel Wardetzki;2011;2011, Psychotherapeutin und Autorin;-1;;de;Fri;2011;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516466;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2Ng==;
5516476;04.11.2011 13:00:00;04.11.2011 15:00:00;120;CNBC;Squawk Box U.S.;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516476;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3Ng==;
5516469;04.11.2011 13:00:00;04.11.2011 14:00:00;60;CNN;News Stream;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516469;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2OQ==;
5561897;04.11.2011 13:00:00;04.11.2011 13:30:00;30;ERF;Hof mit Himmel Classics;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5561897;http://www.onlinetvrecorder.com/infopage.php?id=NTU2MTg5Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2MTg5Nw==;
5516477;04.11.2011 13:00:00;04.11.2011 15:00:00;120;EURONEWS;Mittagsnachrichten;Nachrichten; Nachrichten Sport Le Mag Economia No Comment;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516477;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3Nw==;
5516467;04.11.2011 13:00:00;04.11.2011 13:45:00;45;EUROSPORT;Eiskunstlauf: ISU Grand Prix Serie 2011 Cup of China in Shanghai;; Frauen Kurzpogramm;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516467;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2Nw==;
5516478;04.11.2011 13:00:00;04.11.2011 17:00:00;240;GOTV;at home;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516478;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3OA==;
5534226;04.11.2011 13:00:00;04.11.2011 14:45:00;105;IMUSIC;Vote Your Clip;Musik;;4000;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5534226;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNDIyNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNDIyNg==;
5516460;04.11.2011 13:00:00;04.11.2011 13:30:00;30;KABEL 1;Bill Cosby Show;Comedyserie;Comedyserie USA 1991 22 min, Das fuenfte Rad am Wagen;5211;;de;Fri;Comedyserie USA 1991 22 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516460;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2MA==;
5516461;04.11.2011 13:00:00;04.11.2011 13:30:00;30;KTV;Weitblick;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516461;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2MQ==;
5516464;04.11.2011 13:00:00;04.11.2011 13:40:00;40;M6;Scenes de menages;Serie Feuilleton;;7615;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516464;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2NA==;
5516450;04.11.2011 13:00:00;04.11.2011 13:05:00;5;N24;Nachrichten;2 min;2 min;-1;;de;Fri;2 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516450;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1MA==;
5516462;04.11.2011 13:00:00;04.11.2011 13:30:00;30;NDR;Die Dorftanke;Reportage;Reportage, Benzindunst und Kaffeedurst;2430;;de;Fri;Reportage;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516462;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2Mg==;
5516452;04.11.2011 13:00:00;04.11.2011 13:10:00;10;NTV;Nachrichten;Nachrichten;;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516452;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1Mg==;
5516457;04.11.2011 13:00:00;04.11.2011 13:25:00;25;ORF1;Heidi;Zeichentrickserie;Zeichentrickserie, Der ersehnte Brief an die Grossmutter;8516;;de;Fri;Zeichentrickserie;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516457;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1Nw==;
5516454;04.11.2011 13:00:00;04.11.2011 13:15:00;15;ORF2;ZIB;Nachrichten;;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516454;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1NA==;
5516455;04.11.2011 13:00:00;04.11.2011 13:15:00;15;ORF2E;ZIB;Nachrichten;;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516455;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1NQ==;
5516451;04.11.2011 13:00:00;04.11.2011 13:05:00;5;RBB;rbb aktuell;5 min;5 min;-1;;de;Fri;5 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516451;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ1MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ1MQ==;
5516470;04.11.2011 13:00:00;04.11.2011 14:00:00;60;RTL2;Der Troedeltrupp Das Geld liegt im Keller;Soap;Soap Deutschland 2009 43 min Folge 102;5311;;de;Fri;Soap Deutschland 2009 43 min Folge 102;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516470;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3MA==;
5516471;04.11.2011 13:00:00;04.11.2011 14:00:00;60;SAT1;Britt;Talkshow;Talkshow Deutschland 2011 45 min;5750;;de;Fri;Talkshow Deutschland 2011 45 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516471;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3MQ==;
5516472;04.11.2011 13:00:00;04.11.2011 14:00:00;60;SAT1CH;Britt;Talkshow;;5750;;;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516472;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3Mg==;
5516475;04.11.2011 13:00:00;04.11.2011 14:05:00;65;SPORT1;MotoGP Training;; 2. Freies Training 125cc Valencia Spanien;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516475;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3NQ==;
5516465;04.11.2011 13:00:00;04.11.2011 13:40:00;40;TF1;Journal;Journal;;2110;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516465;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2NQ==;
5533218;04.11.2011 13:00:00;04.11.2011 13:10:00;10;TVPINFO;Serwis Info Dzien;Nachrichten;;2235;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533218;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzIxOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzIxOA==;
5538215;04.11.2011 13:00:00;04.11.2011 13:30:00;30;UKBBC;BBC News and Weather;News and Current Affairs;;2200;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538215;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIxNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIxNQ==;
5538217;04.11.2011 13:00:00;04.11.2011 13:45:00;45;UKBBC2;Diagnosis Murder;Dramaserie;A controversial lawyer believes he is dying and confesses to Dr Sloan that he has committed a murder. However after making a full recovery he denies any memory of the alleged crime. Drama starring Dick Van Dyke.;5302;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538217;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIxNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIxNw==;
5538221;04.11.2011 13:00:00;04.11.2011 17:00:00;240;UKBBC3;Close 3;No Genre;;-1;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538221;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyMQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyMQ==;
5538218;04.11.2011 13:00:00;04.11.2011 14:00:00;60;UKCBSACTION;Kung Fu: The Legend Continues;Dramaserie;A Shaolin priest and his son are reunited to battle evil and dispense wisdom. Martial arts adventure starring David Carradine and Chris Potter.;5302;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538218;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIxOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIxOA==;
5538219;04.11.2011 13:00:00;04.11.2011 14:00:00;60;UKCBSDRAMA;Dallas;Dramaserie;JR decides to use Pam s friend Leanne to lure Ben Maxwell into a compromising position.;5302;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538219;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIxOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIxOQ==;
5538220;04.11.2011 13:00:00;04.11.2011 14:00:00;60;UKHORROR;Highlander;Dramaserie;Richie protects an Immortal woman from a ruthless bounty hunter - but she may not be as innocent as she claims.;5302;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538220;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIyMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIyMA==;
5538216;04.11.2011 13:00:00;04.11.2011 13:30:00;30;UKITV2;Emmerdale;Soap;Debbie tells Andy he will have to move in with her for the sake of their relationship while Nikhil is disappointed to discover the woman he saw with Nicky is his sister-in-law. Priya Fiona Wade taking over the role previously played by Effie Woods arrives and announces she is staying in the village.;5311;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538216;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODIxNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODIxNg==;
5535477;04.11.2011 13:00:00;04.11.2011 13:30:00;30;USNJTV;Angelina Ballerina: The Next Steps: Angelina s Sleepover Angelina s Noisy Messy Lunchtime;Educational Dance Animated Serie;The girls have a sleepover before the Silly Hat Carnival Ms. Mimi shuts down the Lunchbox Theatre.;7615;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535477;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ3Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ3Nw==;
5535484;04.11.2011 13:00:00;04.11.2011 15:00:00;120;USPORTS;Figure Skating: Grand Prix Pairs Free Skate;Sports event Figure skating Seri;From Mississauga Ontario Canada.;1810;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535484;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ4NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ4NA==;
5535482;04.11.2011 13:00:00;04.11.2011 14:00:00;60;USWFUT;Las Tontas No Van al Cielo;Soap Comedy-drama Series;Una mujer enfrenta emociones fuertes decepciones y situaciones graciosas en su búsqueda del amor.;5311;;es;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535482;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ4Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ4Mg==;
5535479;04.11.2011 13:00:00;04.11.2011 14:00:00;60;USWNBC;Days of our Lives;Soap Series;Relationships grow and die in the town of Salem.;5311;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535479;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ3OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ3OQ==;
5535483;04.11.2011 13:00:00;04.11.2011 14:00:00;60;USWNJU;Mujeres Al Límite;Soap Series;Mujeres que se enfrentan a dilemas morales sin salida.;5311;;es;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535483;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ4Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ4Mw==;
5535478;04.11.2011 13:00:00;04.11.2011 13:30:00;30;USWNYE;Secrets of New York;Travel Series;Kelly Choi explores New York City.;5300;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535478;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ3OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ3OA==;
5535476;04.11.2011 13:00:00;04.11.2011 13:30:00;30;USWNYW;Judge Alex;Reality Law Series;;5300;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535476;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ3Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ3Ng==;
5535480;04.11.2011 13:00:00;04.11.2011 14:00:00;60;USWWOR;Law Order: Criminal Intent: Betrayed;Crime drama Drama Series;A jilted wife who used to date Capt. Ross tries to pick up the pieces after her spouse and his lover disappear then she becomes a suspect.;7215;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535480;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ4MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ4MA==;
5535481;04.11.2011 13:00:00;04.11.2011 14:00:00;60;USWXTV;Esperanza del Corazón;Soap Series;Ángela y su hija enfrentan las vicisitudes de la vida luego de que su esposo fallece.;5311;;es;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535481;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTQ4MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTQ4MQ==;
5516463;04.11.2011 13:00:00;04.11.2011 13:30:00;30;WDR;Servicezeit;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516463;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ2Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ2Mw==;
5516473;04.11.2011 13:00:00;04.11.2011 14:00:00;60;YAVIDO;Hotlist;Video-Clips;;4190;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516473;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3Mw==;
5516474;04.11.2011 13:00:00;04.11.2011 14:00:00;60;ZDF;ZDF Mittagsmagazin;Magazin;;2115;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516474;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ3NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ3NA==;
5516449;04.11.2011 13:00:00;04.11.2011 13:02:00;2;ZDF INFO;heute 100 sec;2 min;2 min;-1;;de;Fri;2 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516449;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ0OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ0OQ==;
5516480;04.11.2011 13:02:00;04.11.2011 13:15:00;13;ZDF INFO;WISO plus;RATGEBER;Ratgeber 13 min, nuetzlich netzig neu;3600;;de;Fri;Ratgeber 13 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516480;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4MA==;
5516483;04.11.2011 13:05:00;04.11.2011 14:00:00;55;ARTE;360 Geo Reportage;Reihe;Reihe Deutschland Frankreich 2007 52 min, Auf Schlangenfang in Kambodscha;5300;;de;Fri;Reihe Deutschland Frankreich 2007 52 min;28.10.2020 16:50:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516483;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4Mw==;
5516484;04.11.2011 13:05:00;04.11.2011 14:00:00;55;ARTEFR;360 deg G Eacute O;;;0;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516484;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4NA==;
5516485;04.11.2011 13:05:00;04.11.2011 14:00:00;55;N24;Die Bruecke ueber den Oeresund;Dokumentation;Dokumentation 41 min;2416;;de;Fri;Dokumentation 41 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516485;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4NQ==;
5516486;04.11.2011 13:05:00;04.11.2011 14:00:00;55;PULS4;Mord ist ihr Hobby;Krimi-Serie;;5325;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516486;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4Ng==;
5516481;04.11.2011 13:05:00;04.11.2011 13:30:00;25;RBB;Schloss Einstein;Kinderserie;Kinderserie Deutschland 1998 25 min Folge 362;8321;;de;Fri;Kinderserie Deutschland 1998 25 min Folge 362;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5516481;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNjQ4MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNjQ4MQ==;
